Unnamed: 0.1,Unnamed: 0,full_text,Text_English,Polarity,Score
716,716,gus raharjo jimlyas jimly asshiddiqie prihatin putus mk batas usia caprescawapres masalah perhati serius mk timbang batal putus batal putus mk,Gus Raharjo Jimlyas Jimly Asshiddiqie Concerned Breaking up Mk Limits of Candidate Candidates for the Problem Pay attention to seriously weighing canceling breakup,-0.3333333333333333,negative
717,717,proses hasil putus mk kait batas usia capres cawapres baik batal uji ulang komposisi hakim beda batal putus mk ,The process of breaking up the mk hooks the age limit of the vice presidential candidate both canceled the re -testing the composition of the judge differently canceled the MK,0.0,neutral
718,718,gus raharjo jimlyas batal putus mk kait batas usia caprescawapres putus nilai alami cacat hukum langgar tentu,Gus Raharjo Jimlyas canceled the broken mk hooks the age limit of the presidential candidate to break the natural value of the legal flaws of course,-0.0333333333333333,negative
719,719,aliansi mahasiswa kampus sulteng gelar aksi demonstrasi gedung dprd sulteng kota palu batal putus mk sikap tolak putus mahkamah konstitusi mk nomor puuxxi batas usia caprescawapres ,"The Central Sulawesi Campus Student Alliance held a demonstration of the Central Sulawesi DPRD Building Palu City to break up, but the attitude of rejecting the Constitutional Court of the Constitutional Court Number Puuxxi Age Limits of the Presidential Candidate",0.0,neutral
720,720,batal putus mk ketua mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk uu kuasa hakim opsi batal putus langsung batal uji ,Cancel Breaking MK Chairman of MKMK Jimly Asshiddiqie Reasonable Value Breaking MK MK Hook Age Limit Candidate Candidate Cancel Cancel Referring to the Authority of Judges The option is canceled directly canceled the test,0.15,positive
721,721,ketua mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk kepada uu kuasa batal putus mk ,Chairperson of MKMK Jimly Asshiddiqie Reasonable Value Breaking MK MK Hook Age Limits of the Presidential Candidate Cancel Cancel Referring to the Power Law Cancel Breaking MK,0.2,positive
722,722,mkmk batal putus mk syarat batas usia capres cawapres batal putus mk ,MKMK Cancel Disconnect MK Requirements for the age limit of the vice presidential candidate cancel the broken mk,-0.4,negative
723,723,batal putus mk ketua mkmk nilai masuk akal putus mk kait batas usia capres cawapres batal ,Cancel Decret MK Chairperson MKMK Reasonable Value Breaking Mk Hook Age Limit Candidate Candidate Cancel Cancel,0.2,positive
724,724,batal putus mk mkmk batal putus mk syarat caprescawapres pencawapresan gibran ancam putus mahkamah konstitusi mk nomor puuxxi putus kait batas usia capres cawapres timbul gaduh jelang ,Cancel Disconnect Mkmk Cancel Disconnect Mk Conditions for Presidential Candidates for Vice President Gibran Threatens to Decide Constitutional Court MK MK Number Puuxxi Disconnect Age Limits of the Vice Presidential Candidate Candidate Arise Gaduh Ahead,0.0,neutral
725,725,batal putus mk putus mk batal prabowo ancam gagal tarung nyata ketua majelis hormat mahkamah konstitusi mkmk prof jimly asshiddiqie putus mk kait batas usia capres cawapres batal mkmk bukti ,Cancel Disconnect MK MK Cancel Prabowo Threatens Failure Real Fighting Chairperson of the Council of the Constitutional Court MKMK Prof. Jimly Asshiddiqie Disconnect Mk Hook Age Limits of Candidate Candidate Candidates Cancel Mkmk Mkmk Evidence,-0.0583333333333333,negative
726,726,ketua mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk uu nomor kuasa hakim batal putus mk ,Chairperson of MKMK Jimly Asshiddiqie Reasonable Value Breaking MK MK Hook Age Limits of Presidential Candidates Cancel Referring to Law Number of Power of Attorney Judges Cancel Breaking MK,0.2,positive
727,727,batal putus mk mkmk potensi batal putus batas usia caprescawapres gibran ujung tanduk gibran rakabuming raka ancam batal calon wakil presiden cawapres damping calon presiden calon presiden prabowo subianto daftar ,Cancel Disconnect MKMK Potential Canceling Age Limits of Presidential Candidate Gibran Ujung Horn Gibran Rakabuming Raka Threatens Cancel Vice President Vice President Candidates for Presidential Candidates for Presidential Candidates Prabowo Subianto Register,0.0,neutral
728,728,ketua mkmk jimly asshiddiqie anggap masuk akal putus mk gugat batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim batal putus mk ,"Chairman of MKMK Jimly Asshiddiqie considers it makes sense to break up, but the age limit of the presidential candidate is canceled the law number.",0.0,neutral
729,729,gabung bem mahasiswa solo gelar aksi bundar gladag sorot polemik politik dinasti pasca putus mk batas usia capres cawapres batal putus mk ,Join BEM Solo Student Holds the Gladag Round Action Sorot Polemic Political Dynasty after breaking up the age limit of the Vice Presidential Candidate Candidate Cancel Breaking MK,-0.0333333333333333,negative
730,730,jokowi janggal anggap putus mk nomor puuxxi batas usia caprescawapres legal standing mohon gugat tarik masuk pekan dapat hakim mk anggap tuju ,Jokowi is odd to think of the MK MK PUUXXI Age Limits of the Presidential Candidate for Legal Standing.,0.0166666666666666,positive
731,731,ketua mkmk jimly asshiddiqie masuk akal putus mk kait batas usia capres cawapres batal batal putus mk ,"Chairman of MKMK Jimly Asshiddiqie makes sense to break up, but the age limit of the vice presidential candidate canceled the broken up",-0.4,negative
732,732,anwar usman bukti salah putus perkara nomor puuxxi batas usia minimal caprescawapres wewenang mk dpr batal putus mk ,Anwar Usman Evidence of Freight Case Number Puuxxi Puuxi Age Limit Minimum Presidential Candidates for the Authority,0.0,neutral
733,733,ketua mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal pakar mekanisme batal putus mkmk langsung hall rujuk uu putus hakim batal ,Chairperson of MKMK Jimly Asshiddiqie Reasonable Value Breaking MK Hook Age Limit Candidate Candidate Cancel Expert Mechanisms Cancel Disconnect MKMK Direct Hall Referring to the Law of Decreased Judge Cancel,-0.0333333333333333,negative
734,734,batal putus mk ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim opsi ,Cancel Decision MK Chairperson of the Constitutional Court of MKMK MKMK Jimly Asshiddiqie Reasonable Value Breaking MK MK Age Limits of the Presidential Candidate Candidate Cancel Refer Act Number of Authority of Judges Option,0.2,positive
735,735,   pakar hukum unsoed fauzan mkmk batal putus mk syarat batas usia caprescawapres batal putus mk ,   Legal Expert Unsoed Fauzan Mkmk Cancel Decreased MK Requirements for the age limit of the Presidential Candidate Candidate Cancel Breaking MK,-0.1,negative
736,736,batal putus mk ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia caprescawapres batal rujuk undangundang nomor kuasa hakim opsi ,Cancel Decision MK Chairperson of the Constitutional Court of MKMK MKMK Jimly Asshiddiqie Reasonable Value Breaking MK MK Age Limits of the Presidential Candidate Candidate Cancel Refer Act Number of Authority of Judges Option,0.2,positive
737,737,info update ketua mkmk jimly asshiddiqie benar ketua mk anwar usman bukti salah putus perkara nomor puuxxi batas usia minimal caprescawapres batal putus mk perihal ,Info Update Chairperson of MKMK Jimly Asshiddiqie True Chairman of MK Anwar Usman Evidence of Freight Case Number Puuxxi Puuxi Limit Minimum Candidate Candidate Candidate Cancel Breaking MK Regarding,0.35,positive
738,738,ketua majelis hormat mahkamah konstitusi mkmk jimly asshiddiqie putus mk batas usia caprescawapres batal mkmk selidik duga langgar etik mk amar putus batal putus mk ,Chairman of the Council of MKMK Constitutional Court Jimly Asshiddiqie Disconnect MK The age limit of the Presidential Candidate Candidates canceled MKMK MKMK allegedly violated the ethics of the MK Amar Disconnect Cancel Decision MK,-0.1,negative
739,739,antoniuscdn ngerti deh batas usia capres cawapres batal putus mk,Antoniuscdn understands the age limit of the vice presidential candidate cancel the broken mk,-0.4,negative
740,740,ketua mkmk nilai masjk akal putus mk kait batas usia capres cawapres batal ane ngomong ya adikadik ketua mkmk batal putus mk ,"Chairperson of MKMK Masjk Value of Reasoning MK MK Hook Age Limit Candidate Candidate Candidate I cancel my sister, the chairman of the MKMK is canceled to break up MK",0.0,neutral
741,741,pakar hukum tegas janggal putus mk kait batas usia capres cawapres batal putus mk penting bangsa ,The law expert is firmly odd to break the mk hooks the age limit of the vice presidential candidate canceled the nation,-0.1666666666666666,negative
742,742,ketua mkmk jimly asshiddiqie nilai masuk akal putus mk kait batas usia capres cawapres batal batal putus mk ,Chairperson of MKMK Jimly Asshiddiqie Ruested Value Decided Mk Hook Age Limits of the Candidate Candidate Cancel Cancel Breaking MK,0.0,neutral
743,743,pakar hukum tegas janggal putus mk kait batas usia caprescawapres batal putus mk ,The law expert is firmly odd to break the mk hooks the age limit of the presidential candidate to be canceled,-0.1666666666666666,negative
744,744,putus mk kait batas usia capres cawapres batal uji ulang komposisi hakim beda situ posisi paman mk keponakan baikbaik batal putus mk ,"Breaking the MK Hooks the age limit of the vice presidential candidate canceled the re -testing the composition of the judges different there, the position of uncle, the niece is good",0.35,positive
745,745,koordinator tepi indonesia jeirry sumampow dorong mkmk jalan peran fungsi scr amp lurus bentuk langkah efektif kembali percaya publik batal putus mk batas usia caprescawapres ,Indonesian edge coordinator Jeirry Sumampow pushing mkmk path of the role of the function of the function of the Straight SCR Forms Effective Forms of Re -Believe in the Public Cancel Breaking Mk Mk Age Limits of the Presidential Candidate,0.2666666666666666,positive
746,746,pakar hukum tegas janggal putus mk kait batas usia caprescawapres publik curiga putus mk salah desa batal putus mk kontroversi ,The law expert is firmly odd to break the mk hooks the age limit of the presidential candidate for the presidential presidential president suspicious,-0.1666666666666666,negative
747,747,fix sih mah batal putus mk kemarin ya sih bukti ketua mk anwar usman salah putus perkara nomor puuxxi batas usia minimal caprescawapres ,"Fix, I canceled the MK yesterday, proof that the head of the MK Anwar Usman broke the case of the Puuxxi number of the minimum age limit of the Presidential Candidate.",0.0,neutral
748,748,batal putus mk percaya masyarakat mahkamah konstitusi mk rusak keluar putus kait batas usia caprescawapres ,Cancel Breaking MK believes the community of the Constitutional Court of the Constitutional Court is broken out of the broken age limit of the presidential candidate,-0.4,negative
749,749,   ketua majelis hormat mahkam h konstitusi mkmk jimly asshidigie nilai masuk akal putus mk kait batas usia caprescawapres batal batal putus mk ,   Chairperson of the Mahkam H Mahkam Council Mkmk Jimly Asshidigie's value of reasonable value to break up the age limit of the Candidate Candidate Cancel Cancel Cancel,0.2,positive
750,750,loh bukti ya anwar usman ketua mk bukti salah moga batal putus mk batas usia minimal caprescawapres habis baca berita ,"proof that Anwar Usman, Chairperson of the Constitutional Court, is the wrong proof that I hope it will be canceled, the minimum age limit of the presidential candidate is finished reading the news",-0.5,negative
751,751,gais simak nih informasi nya pakar hukum tegas janggal putus mk kait batas usia caprescawapres janggal batal putus mk ,"Gais refer to the information, the law expert is firmly odd to break up, but the age limit of the presidential candidate is awake.",-0.1666666666666666,negative
752,752,ketua mkmk benar ketua mk anwar usman bukti salah putus perkara nomor puuxxi batas usia minimal caprescawapres kek batal putus mk deh ,Chairperson of MKMK is true Chairman of MK Anwar Usman Evidence of incorrect broken case number puuxxi age limit of the minimum age of the presidential candidate is canceled,-0.025,negative
753,753,begimana ni gugat batas usia capres cawapres tanda tangan iya colong teledor wangi wanti lingkung mk batal putus mk ,"how come this is the age limit of the age of the vice presidential candidate signature, yes, it is telredor, the fragrance warning.",0.0,neutral
